Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
886,0.886,0.75,-0.998068,-3.48533e-17,1.24846,0.0997406,-7.42359e-16,0.886,0,0,0.886,0.124793,0.00278384,-0.00476506,-0.00314634,-8.67682e-17,0.0057101,1
887,0.887,0.75,-0.998354,-3.50584e-17,1.24868,0.0997791,-3.75546e-16,0.887,0,0,0.887,0.124818,0.00278438,-0.00403895,-0.00267401,-8.72542e-17,0.00484391,1
888,0.888,0.75,-0.998593,-3.54412e-17,1.24887,0.099811,1.00991e-17,0.888,0,0,0.888,0.124836,0.00278486,-0.00348091,-0.00230618,-8.82679e-17,0.00417555,1
889,0.889,0.75,-0.998811,-3.57398e-17,1.24905,0.0998404,1.80955e-16,0.889,0,0,0.889,0.124854,0.00278527,-0.00292995,-0.00193706,-8.94478e-17,0.00351238,1
890,0.89,0.75,-0.998978,-3.59068e-17,1.24918,0.0998629,2.30137e-16,0.89,0,0,0.89,0.124869,0.00278556,-0.00251564,-0.0016636,-9.12851e-17,0.00301596,1
891,0.891,0.75,-0.999127,-3.59483e-17,1.2493,0.0998828,2.03255e-16,0.891,0,0,0.891,0.124882,0.00278583,-0.00214953,-0.00142103,-9.26079e-17,0.00257678,1
892,0.892,0.75,-0.999257,-3.59678e-17,1.24941,0.0999003,2.05828e-16,0.892,0,0,0.892,0.124893,0.00278607,-0.00182821,-0.00120853,-9.37244e-17,0.00219155,1
893,0.893,0.75,-0.999372,-3.60299e-17,1.2495,0.0999157,2.97465e-16,0.893,0,0,0.893,0.124903,0.00278628,-0.00154534,-0.00102169,-9.46323e-17,0.00185254,1
894,0.894,0.75,-0.999473,-3.62918e-17,1.24958,0.0999291,4.83576e-16,0.894,0,0,0.894,0.124911,0.00278647,-0.00129854,-0.00085873,-9.4872e-17,0.0015568,1
895,0.895,0.75,-0.999561,-3.68596e-17,1.24965,0.0999406,6.12916e-16,0.895,0,0,0.895,0.124918,0.00278663,-0.00108611,-0.000718142,-9.51155e-17,0.00130206,1
896,0.896,0.75,-0.999635,-3.75406e-17,1.24971,0.0999508,5.56695e-16,0.896,0,0,0.896,0.124925,0.00278677,-0.000906793,-0.000597245,-9.62878e-17,0.00108581,1
897,0.897,0.75,-0.999697,-3.79387e-17,1.24976,0.09996,4.84899e-16,0.897,0,0,0.897,0.124931,0.0027869,-0.000750674,-0.000494024,-9.86591e-17,0.00089865,1
898,0.898,0.75,-0.999741,-3.8101e-17,1.24979,0.0999661,8.50704e-17,0.898,0,0,0.898,0.124935,0.00278698,-0.000634417,-0.000420305,-1.00162e-16,0.000761013,1
899,0.899,0.75,-0.999789,-3.85896e-17,1.24983,0.099972,-4.06296e-16,0.899,0,0,0.899,0.124938,0.00278707,-0.000517773,-0.000343655,-1.0009e-16,0.00062144,1
900,0.9,0.75,-0.999836,-3.93297e-17,1.24987,0.0999781,-3.30279e-16,0.9,0,0,0.9,0.124942,0.00278715,-0.000401181,-0.000265845,-1.00556e-16,0.000481268,1
901,0.901,0.75,-0.999867,-3.98749e-17,1.24989,0.0999824,7.97786e-17,0.901,0,0,0.901,0.124945,0.00278721,-0.000325694,-0.000215697,-1.0211e-16,0.000390643,1
902,0.902,0.75,-0.999894,-4.01358e-17,1.24992,0.0999859,3.89236e-16,0.902,0,0,0.902,0.124947,0.00278726,-0.000264937,-0.000175522,-1.03801e-16,0.000317804,1
903,0.903,0.75,-0.999913,-4.02532e-17,1.24993,0.0999884,4.67299e-16,0.903,0,0,0.903,0.124948,0.00278729,-0.000215477,-0.000143212,-1.0493e-16,0.000258728,1
904,0.904,0.75,-0.999927,-4.05587e-17,1.24994,0.0999902,2.64324e-16,0.904,0,0,0.904,0.124949,0.00278732,-0.00017716,-0.000117381,-1.06134e-16,0.000212518,1
905,0.905,0.75,-0.999943,-4.09465e-17,1.24995,0.0999923,1.92355e-17,0.905,0,0,0.905,0.124951,0.00278735,-0.000139995,-9.21732e-05,-1.07255e-16,0.000167614,1
906,0.906,0.75,-0.999957,-4.12611e-17,1.24997,0.0999943,-1.25646e-16,0.906,0,0,0.906,0.124952,0.00278738,-0.00010558,-6.96536e-05,-1.07731e-16,0.000126486,1
907,0.907,0.75,-0.999966,-4.15923e-17,1.24997,0.0999955,-6.42543e-17,0.907,0,0,0.907,0.124953,0.00278739,-8.2772e-05,-5.46855e-05,-1.08679e-16,9.92054e-05,1
908,0.908,0.75,-0.999974,-4.18051e-17,1.24998,0.0999965,4.45083e-16,0.908,0,0,0.908,0.124953,0.00278741,-6.51194e-05,-4.30869e-05,-1.10072e-16,7.80834e-05,1
909,0.909,0.75,-0.999979,-4.19048e-17,1.24998,0.0999972,8.05961e-16,0.909,0,0,0.909,0.124954,0.00278742,-5.12096e-05,-3.39085e-05,-1.11102e-16,6.14183e-05,1
910,0.91,0.75,-0.999983,-4.23409e-17,1.24999,0.0999978,6.75641e-16,0.91,0,0,0.91,0.124954,0.00278742,-4.1528e-05,-2.75039e-05,-1.12361e-16,4.98101e-05,1
911,0.911,0.75,-0.999987,-4.27793e-17,1.24999,0.0999983,1.08684e-16,0.911,0,0,0.911,0.124955,0.00278743,-3.20717e-05,-2.12402e-05,-1.1348e-16,3.84673e-05,1
912,0.912,0.75,-0.999991,-4.29969e-17,1.24999,0.0999987,-1.43084e-16,0.912,0,0,0.912,0.124955,0.00278744,-2.30298e-05,-1.52486e-05,-1.13904e-16,2.76205e-05,1
913,0.913,0.75,-0.999993,-4.33749e-17,1.24999,0.099999,-1.55577e-16,0.913,0,0,0.913,0.124955,0.00278744,-1.76524e-05,-1.16853e-05,-1.14751e-16,2.11697e-05,1
914,0.914,0.75,-0.999995,-4.38367e-17,1.25,0.0999993,-4.85053e-16,0.914,0,0,0.914,0.124955,0.00278745,-1.34955e-05,-8.93116e-06,-1.15629e-16,1.61832e-05,1
915,0.915,0.75,-0.999996,-4.44444e-17,1.25,0.0999994,-4.96631e-16,0.915,0,0,0.915,0.124955,0.00278745,-1.02584e-05,-6.78626e-06,-1.1615e-16,1.22999e-05,1
916,0.916,0.75,-0.999997,-4.51421e-17,1.25,0.0999996,-3.40222e-16,0.916,0,0,0.916,0.124955,0.00278745,-7.73095e-06,-5.1081e-06,-1.17107e-16,9.26608e-06,1
917,0.917,0.75,-0.999998,-4.59004e-17,1.25,0.0999997,-7.46756e-16,0.917,0,0,0.917,0.124955,0.00278745,-6.03204e-06,-4.00356e-06,-1.19404e-16,7.23975e-06,1
918,0.918,0.75,-0.999998,-4.6508e-17,1.25,0.0999998,-1.04456e-15,0.918,0,0,0.918,0.124956,0.00278745,-4.49682e-06,-2.98814e-06,-1.20814e-16,5.39911e-06,1
919,0.919,0.75,-0.999999,-4.7041e-17,1.25,0.0999998,-6.79509e-16,0.919,0,0,0.919,0.124956,0.00278745,-3.10444e-06,-2.04698e-06,-1.20779e-16,3.71856e-06,1
920,0.92,0.75,-0.999999,-4.8263e-17,1.25,0.0999999,-3.59673e-16,0.92,0,0,0.92,0.124956,0.00278745,-2.4303e-06,-1.60535e-06,-1.23222e-16,2.91264e-06,1
921,0.921,0.75,-0.999999,-4.9016e-17,1.25,0.0999999,-2.65117e-16,0.921,0,0,0.921,0.124956,0.00278745,-1.80717e-06,-1.1945e-06,-1.25241e-16,2.16626e-06,1
922,0.922,0.75,-1,-4.90225e-17,1.25,0.0999999,-1.24128e-16,0.922,0,0,0.922,0.124956,0.00278745,-1.21686e-06,-8.04748e-07,-1.25199e-16,1.45889e-06,1
923,0.923,0.75,-1,-4.93454e-17,1.25,0.0999999,7.84292e-17,0.923,0,0,0.923,0.124956,0.00278746,-8.83333e-07,-5.84401e-07,-1.26057e-16,1.05915e-06,1
924,0.924,0.75,-1,-4.97482e-17,1.25,0.1,1.2191e-16,0.924,0,0,0.924,0.124956,0.00278746,-6.40842e-07,-4.24095e-07,-1.27183e-16,7.68463e-07,1
925,0.925,0.75,-1,-5.01792e-17,1.25,0.1,-2.97828e-17,0.925,0,0,0.925,0.124956,0.00278746,-4.63468e-07,-3.06789e-07,-1.28442e-16,5.55808e-07,1
926,0.926,0.75,-1,-5.06113e-17,1.25,0.1,-3.42107e-16,0.926,0,0,0.926,0.124956,0.00278746,-3.3378e-07,-2.21008e-07,-1.29713e-16,4.00317e-07,1
927,0.927,0.75,-1,-5.10353e-17,1.25,0.1,-4.25759e-16,0.927,0,0,0.927,0.124956,0.00278746,-2.39349e-07,-1.58547e-07,-1.30984e-16,2.87098e-07,1
928,0.928,0.75,-1,-5.14474e-17,1.25,0.1,-3.51833e-16,0.928,0,0,0.928,0.124956,0.00278746,-1.70806e-07,-1.13198e-07,-1.3216e-16,2.04911e-07,1
929,0.929,0.75,-1,-5.18222e-17,1.25,0.1,-4.40033e-16,0.929,0,0,0.929,0.124956,0.00278746,-1.21009e-07,-8.02434e-08,-1.33433e-16,1.45197e-07,1
930,0.93,0.75,-1,-5.20409e-17,1.25,0.1,-5.06883e-16,0.93,0,0,0.93,0.124956,0.00278746,-8.45551e-08,-5.61166e-08,-1.35113e-16,1.01482e-07,1
931,0.931,0.75,-1,-5.21029e-17,1.25,0.1,-5.7682e-16,0.931,0,0,0.931,0.124956,0.00278746,-6.15901e-08,-4.1094e-08,-1.36213e-16,7.40409e-08,1
932,0.932,0.75,-1,-5.21096e-17,1.25,0.1,-2.63758e-16,0.932,0,0,0.932,0.124956,0.00278746,-4.38455e-08,-2.93354e-08,-1.3723e-16,5.27541e-08,1
933,0.933,0.75,-1,-5.21144e-17,1.25,0.1,2.11803e-16,0.933,0,0,0.933,0.124956,0.00278746,-3.01224e-08,-2.02692e-08,-1.38218e-16,3.6307e-08,1
934,0.934,0.75,-1,-5.23878e-17,1.25,0.1,2.76144e-16,0.934,0,0,0.934,0.124956,0.00278746,-2.09102e-08,-1.41824e-08,-1.38617e-16,2.52661e-08,1
935,0.935,0.75,-1,-5.29772e-17,1.25,0.1,2.51898e-16,0.935,0,0,0.935,0.124956,0.00278746,-1.26574e-08,-8.54347e-09,-1.39021e-16,1.52709e-08,1
936,0.936,0.75,-1,-5.36548e-17,1.25,0.1,3.8485e-17,0.936,0,0,0.936,0.124956,0.00278746,-8.59592e-09,-5.89895e-09,-1.40162e-16,1.04253e-08,1
937,0.937,0.75,-1,-5.429e-17,1.25,0.1,-3.47367e-16,0.937,0,0,0.937,0.124956,0.00278746,-6.1654e-09,-4.34209e-09,-1.42158e-16,7.54094e-09,1
938,0.938,0.75,-1,-5.48634e-17,1.25,0.1,-3.85302e-16,0.938,0,0,0.938,0.124956,0.00278746,-4.43083e-09,-3.21437e-09,-1.43842e-16,5.47398e-09,1
939,0.939,0.75,-1,-5.53561e-17,1.25,0.1,1.59866e-16,0.939,0,0,0.939,0.124956,0.00278746,-2.80277e-09,-2.09922e-09,-1.4458e-16,3.50175e-09,1
940,0.94,0.75,-1,-5.58987e-17,1.25,0.1,5.61551e-16,0.94,0,0,0.94,0.124956,0.00278746,-1.67435e-09,-1.32709e-09,-1.44576e-16,2.1365e-09,1
941,0.941,0.75,-1,-5.66028e-17,1.25,0.1,3.6607e-16,0.941,0,0,0.941,0.124956,0.00278746,-1.07683e-09,-9.39222e-10,-1.45533e-16,1.42888e-09,1
942,0.942,0.75,-1,-5.72323e-17,1.25,0.1,-8.35379e-17,0.942,0,0,0.942,0.124956,0.00278746,-6.52828e-10,-6.68048e-10,-1.47096e-16,9.34063e-10,1
943,0.943,0.75,-1,-5.77265e-17,1.25,0.1,-1.5634e-16,0.943,0,0,0.943,0.124956,0.00278746,-3.69793e-10,-4.85542e-10,-1.48231e-16,6.10327e-10,1
944,0.944,0.75,-1,-5.81875e-17,1.25,0.1,-3.86396e-17,0.944,0,0,0.944,0.124956,0.00278746,-1.79683e-10,-3.59487e-10,-1.49236e-16,4.01891e-10,1
945,0.945,0.75,-1,-5.86389e-17,1.25,0.1,1.26217e-18,0.945,0,0,0.945,0.124956,0.00278746,-4.69456e-11,-2.73429e-10,-1.50262e-16,2.7743e-10,1
946,0.946,0.75,-1,-5.90851e-17,1.25,0.1,2.8018e-17,0.946,0,0,0.946,0.124956,0.00278746,3.97433e-11,-2.20056e-10,-1.51256e-16,2.23616e-10,1
947,0.947,0.75,-1,-5.95292e-17,1.25,0.1,-1.56497e-16,0.947,0,0,0.947,0.124956,0.00278746,8.89663e-11,-1.87986e-10,-1.52126e-16,2.07976e-10,1
948,0.948,0.75,-1,-5.99609e-17,1.25,0.1,-1.19893e-16,0.948,0,0,0.948,0.124956,0.00278746,1.15307e-10,-1.64686e-10,-1.53078e-16,2.0104e-10,1
949,0.949,0.75,-1,-6.04963e-17,1.25,0.1,2.50673e-16,0.949,0,0,0.949,0.124956,0.00278746,1.34634e-10,-1.43717e-10,-1.54495e-16,1.96928e-10,1
950,0.95,0.75,-1,-6.09273e-17,1.25,0.1,3.5006e-16,0.95,0,0,0.95,0.124956,0.00278746,1.45707e-10,-1.2666e-10,-1.56081e-16,1.93063e-10,1
951,0.951,0.75,-1,-6.10529e-17,1.25,0.1,1.10146e-16,0.951,0,0,0.951,0.124956,0.00278746,1.45345e-10,-1.20193e-10,-1.57634e-16,1.88604e-10,1
952,0.952,0.75,-1,-6.10774e-17,1.25,0.1,-9.13204e-17,0.952,0,0,0.952,0.124956,0.00278746,1.39762e-10,-1.22519e-10,-1.586e-16,1.85861e-10,1
953,0.953,0.75,-1,-6.10892e-17,1.25,0.1,1.29534e-16,0.953,0,0,0.953,0.124956,0.00278746,1.26966e-10,-1.25752e-10,-1.59536e-16,1.78701e-10,1
954,0.954,0.75,-1,-6.11469e-17,1.25,0.1,3.97042e-16,0.954,0,0,0.954,0.124956,0.00278746,1.17065e-10,-1.29222e-10,-1.60393e-16,1.74363e-10,1
955,0.955,0.75,-1,-6.14335e-17,1.25,0.1,2.61428e-17,0.955,0,0,0.955,0.124956,0.00278746,1.20834e-10,-1.41192e-10,-1.60727e-16,1.85838e-10,1
956,0.956,0.75,-1,-6.20101e-17,1.25,0.1,-3.14149e-16,0.956,0,0,0.956,0.124956,0.00278746,1.32314e-10,-1.64861e-10,-1.61004e-16,2.11391e-10,1
957,0.957,0.75,-1,-6.26741e-17,1.25,0.1,-7.64624e-17,0.957,0,0,0.957,0.124956,0.00278746,1.39512e-10,-1.92497e-10,-1.62013e-16,2.37737e-10,1
958,0.958,0.75,-1,-6.30806e-17,1.25,0.1,1.84498e-16,0.958,0,0,0.958,0.124956,0.00278746,1.34524e-10,-2.1253e-10,-1.64251e-16,2.51526e-10,1
959,0.959,0.75,-1,-6.31606e-17,1.25,0.1,7.3488e-16,0.959,0,0,0.959,0.124956,0.00278746,1.21712e-10,-2.14352e-10,-1.65757e-16,2.46496e-10,1
960,0.96,0.75,-1,-6.36997e-17,1.25,0.1,1.01519e-15,0.96,0,0,0.96,0.124956,0.00278746,1.23226e-10,-1.98029e-10,-1.65649e-16,2.33238e-10,1
961,0.961,0.75,-1,-6.45723e-17,1.25,0.1,7.59989e-16,0.961,0,0,0.961,0.124956,0.00278746,1.34987e-10,-1.76748e-10,-1.66078e-16,2.22399e-10,1
962,0.962,0.75,-1,-6.51199e-17,1.25,0.1,4.30851e-16,0.962,0,0,0.962,0.124956,0.00278746,1.37078e-10,-1.58336e-10,-1.6751e-16,2.09429e-10,1
963,0.963,0.75,-1,-6.5404e-17,1.25,0.1,1.38855e-16,0.963,0,0,0.963,0.124956,0.00278746,1.36214e-10,-1.39042e-10,-1.69019e-16,1.94646e-10,1
964,0.964,0.75,-1,-6.55278e-17,1.25,0.1,2.1043e-16,0.964,0,0,0.964,0.124956,0.00278746,1.4113e-10,-1.18192e-10,-1.70003e-16,1.84084e-10,1
965,0.965,0.75,-1,-6.57583e-17,1.25,0.1,3.07516e-16,0.965,0,0,0.965,0.124956,0.00278746,1.50154e-10,-1.00435e-10,-1.70364e-16,1.80647e-10,1
966,0.966,0.75,-1,-6.61324e-17,1.25,0.1,7.61366e-17,0.966,0,0,0.966,0.124956,0.00278746,1.53065e-10,-9.00232e-11,-1.71123e-16,1.77576e-10,1
967,0.967,0.75,-1,-6.65387e-17,1.25,0.1,-2.12063e-16,0.967,0,0,0.967,0.124956,0.00278746,1.47368e-10,-8.33512e-11,-1.72026e-16,1.69307e-10,1
968,0.968,0.75,-1,-6.69442e-17,1.25,0.1,6.37898e-17,0.968,0,0,0.968,0.124956,0.00278746,1.36261e-10,-7.02732e-11,-1.72901e-16,1.53315e-10,1
969,0.969,0.75,-1,-6.71315e-17,1.25,0.1,3.8338e-16,0.969,0,0,0.969,0.124956,0.00278746,1.22309e-10,-5.23195e-11,-1.74471e-16,1.33029e-10,1
970,0.97,0.75,-1,-6.71721e-17,1.25,0.1,2.06749e-16,0.97,0,0,0.97,0.124956,0.00278746,1.02643e-10,-4.11247e-11,-1.75746e-16,1.10575e-10,1
971,0.971,0.75,-1,-6.73773e-17,1.25,0.1,2.69519e-17,0.971,0,0,0.971,0.124956,0.00278746,8.9816e-11,-3.68286e-11,-1.76445e-16,9.70735e-11,1
972,0.972,0.75,-1,-6.77574e-17,1.25,0.1,2.15927e-16,0.972,0,0,0.972,0.124956,0.00278746,1.05816e-10,-3.46857e-11,-1.77308e-16,1.11356e-10,1
973,0.973,0.75,-1,-6.81686e-17,1.25,0.1,6.00823e-16,0.973,0,0,0.973,0.124956,0.00278746,1.36317e-10,-3.20426e-11,-1.78177e-16,1.40032e-10,1
974,0.974,0.75,-1,-6.85755e-17,1.25,0.1,4.43065e-16,0.974,0,0,0.974,0.124956,0.00278746,1.50384e-10,-2.56504e-11,-1.79296e-16,1.52556e-10,1
975,0.975,0.75,-1,-6.90696e-17,1.25,0.1,-1.61493e-16,0.975,0,0,0.975,0.124956,0.00278746,1.42846e-10,-1.39643e-11,-1.80238e-16,1.43527e-10,1
976,0.976,0.75,-1,-6.97267e-17,1.25,0.1,-3.19144e-16,0.976,0,0,0.976,0.124956,0.00278746,1.25371e-10,4.52511e-12,-1.80642e-16,1.25452e-10,1
977,0.977,0.75,-1,-7.05008e-17,1.25,0.1,-2.89341e-16,0.977,0,0,0.977,0.124956,0.00278746,9.8296e-11,3.11187e-11,-1.81633e-16,1.03104e-10,1
978,0.978,0.75,-1,-7.11661e-17,1.25,0.1,-3.68508e-16,0.978,0,0,0.978,0.124956,0.00278746,7.11914e-11,6.08395e-11,-1.83101e-16,9.36465e-11,1
979,0.979,0.75,-1,-7.17205e-17,1.25,0.1,-4.36807e-16,0.979,0,0,0.979,0.124956,0.00278746,5.99202e-11,8.29079e-11,-1.84017e-16,1.02294e-10,1
980,0.98,0.75,-1,-7.23825e-17,1.25,0.1,-4.01376e-16,0.98,0,0,0.98,0.124956,0.00278746,6.74439e-11,9.18652e-11,-1.84454e-16,1.13964e-10,1
981,0.981,0.75,-1,-7.31447e-17,1.25,0.1,-4.10882e-16,0.981,0,0,0.981,0.124956,0.00278746,8.53103e-11,9.16021e-11,-1.85473e-16,1.25175e-10,1
982,0.982,0.75,-1,-7.378e-17,1.25,0.1,-5.79272e-16,0.982,0,0,0.982,0.124956,0.00278746,1.0642e-10,8.74856e-11,-1.87178e-16,1.37764e-10,1
983,0.983,0.75,-1,-7.4287e-17,1.25,0.1,-5.88021e-16,0.983,0,0,0.983,0.124956,0.00278746,1.29244e-10,7.86876e-11,-1.88657e-16,1.51314e-10,1
984,0.984,0.75,-1,-7.47422e-17,1.25,0.1,-3.94522e-16,0.984,0,0,0.984,0.124956,0.00278746,1.45045e-10,6.04615e-11,-1.89861e-16,1.57142e-10,1
985,0.985,0.75,-1,-7.51542e-17,1.25,0.1,-1.8849e-17,0.985,0,0,0.985,0.124956,0.00278746,1.55493e-10,3.61809e-11,-1.90813e-16,1.59647e-10,1
986,0.986,0.75,-1,-7.55711e-17,1.25,0.1,1.79117e-16,0.986,0,0,0.986,0.124956,0.00278746,1.57249e-10,7.83204e-12,-1.91828e-16,1.57444e-10,1
987,0.987,0.75,-1,-7.60062e-17,1.25,0.1,-9.00147e-17,0.987,0,0,0.987,0.124956,0.00278746,1.5321e-10,-2.77219e-11,-1.92992e-16,1.55698e-10,1
988,0.988,0.75,-1,-7.64764e-17,1.25,0.1,8.67616e-17,0.988,0,0,0.988,0.124956,0.00278746,1.57507e-10,-6.72867e-11,-1.94183e-16,1.71277e-10,1
989,0.989,0.75,-1,-7.688e-17,1.25,0.1,3.44973e-16,0.989,0,0,0.989,0.124956,0.00278746,1.6804e-10,-1.01519e-10,-1.9541e-16,1.96325e-10,1
990,0.99,0.75,-1,-7.71812e-17,1.25,0.1,9.58931e-17,0.99,0,0,0.99,0.124956,0.00278746,1.67026e-10,-1.21673e-10,-1.96796e-16,2.06645e-10,1
991,0.991,0.75,-1,-7.73653e-17,1.25,0.1,-1.2217e-16,0.991,0,0,0.991,0.124956,0.00278746,1.55243e-10,-1.28455e-10,-1.98418e-16,2.01497e-10,1
992,0.992,0.75,-1,-7.74187e-17,1.25,0.1,-2.95182e-16,0.992,0,0,0.992,0.124956,0.00278746,1.51018e-10,-1.27699e-10,-1.99641e-16,1.97771e-10,1
993,0.993,0.75,-1,-7.74556e-17,1.25,0.1,-1.19867e-16,0.993,0,0,0.993,0.124956,0.00278746,1.51723e-10,-1.24362e-10,-2.00748e-16,1.96177e-10,1
994,0.994,0.75,-1,-7.75411e-17,1.25,0.1,1.79839e-16,0.994,0,0,0.994,0.124956,0.00278746,1.5541e-10,-1.20612e-10,-2.01614e-16,1.96722e-10,1
995,0.995,0.75,-1,-7.78205e-17,1.25,0.1,1.40493e-16,0.995,0,0,0.995,0.124956,0.00278746,1.54389e-10,-1.15847e-10,-2.01946e-16,1.9302e-10,1
996,0.996,0.75,-1,-7.83891e-17,1.25,0.1,-4.42595e-17,0.996,0,0,0.996,0.124956,0.00278746,1.37625e-10,-1.1122e-10,-2.02465e-16,1.76947e-10,1
997,0.997,0.75,-1,-7.90544e-17,1.25,0.1,-1.94385e-16,0.997,0,0,0.997,0.124956,0.00278746,1.30225e-10,-1.11363e-10,-2.03775e-16,1.71348e-10,1
998,0.998,0.75,-1,-7.94205e-17,1.25,0.1,-2.4548e-17,0.998,0,0,0.998,0.124956,0.00278746,1.47719e-10,-1.16386e-10,-2.06037e-16,1.8806e-10,1
999,0.999,0.75,-1,-7.9376e-17,1.25,0.1,1.95429e-16,0.999,0,0,0.999,0.124956,0.00278746,1.6073e-10,-1.20893e-10,-2.07792e-16,2.01121e-10,1
1000,1,0.75,-1,-7.92788e-17,1.25,0.1,1.0408e-16,1,0,0,1,0.124956,0.00278746,1.60963e-10,-1.22298e-10,-2.08381e-16,2.02153e-10,1
